category,genus,family,order,class,phylum,pop_state,size_confidence,trend_confidence,bio_status,conservation_dependent,population_trend,kingdom_Animalia,kingdom_Chromista,kingdom_Fungi,kingdom_Plantae,domain_Freshwater,domain_Land,domain_Marine,report_group_Bats,report_group_Freshwater fish,report_group_Freshwater invertebrates,report_group_Frogs,report_group_Hornworts and liverworts,report_group_Lichens,report_group_Macroalgae,report_group_Marine invertebrates,report_group_Marine mammals,report_group_Mosses,report_group_Reptiles,report_group_Seabirds,"report_group_Sharks, rays, and chimaeras",report_group_Shorebirds,report_group_Terrestrial birds,report_group_Terrestrial invertebrates,report_group_Vascular plants
2,806,47,22.0,0.0,0.0,1,1,1,0,0,-1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,806,47,22.0,0.0,0.0,1,1,1,0,0,-1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1282,323,36.0,10.0,7.0,0,2,0,1,0,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,1250,300,155.0,0.0,0.0,1,2,2,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,805,64,36.0,10.0,7.0,0,2,0,1,0,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,805,64,36.0,10.0,7.0,0,2,0,1,0,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,1281,147,5.0,1.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1265,107,62.0,8.0,0.0,1,2,2,0,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1734,5,5.0,1.0,1.0,2,3,3,0,0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1735,721,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,1736,120,9.0,1.0,1.0,1,0,0,0,1,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1737,731,16.0,8.0,0.0,1,1,1,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1738,590,249.0,17.0,3.0,0,3,1,1,0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,50,43,2.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,50,43,2.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,50,43,2.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,50,43,2.0,0.0,0.0,0,1,1,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,50,43,2.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,50,43,2.0,0.0,0.0,1,1,1,0,0,-1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,50,43,2.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,50,43,2.0,0.0,0.0,0,2,2,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,50,43,2.0,0.0,0.0,0,0,0,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,50,43,2.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,50,43,2.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,50,43,2.0,0.0,0.0,0,1,1,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,50,43,2.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,50,43,2.0,0.0,0.0,0,1,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,50,43,2.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,50,43,2.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,50,43,2.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,50,43,2.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,50,43,2.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,50,43,2.0,0.0,0.0,0,1,1,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,50,43,2.0,0.0,0.0,1,1,1,0,0,-1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1739,720,35.0,0.0,0.0,0,2,2,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,802,465,9.0,1.0,1.0,1,0,0,0,1,-1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,802,465,9.0,1.0,1.0,1,0,2,0,1,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,801,299,120.0,21.0,12.0,0,0,0,1,0,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,801,299,120.0,21.0,12.0,0,0,0,1,0,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,397,160,112.0,27.0,0.0,0,2,2,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,397,160,112.0,27.0,0.0,0,0,0,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,397,160,112.0,27.0,0.0,0,0,0,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,948,279,151.0,14.0,9.0,0,2,2,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,397,160,112.0,27.0,0.0,1,1,1,3,0,-1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,445,160,112.0,27.0,0.0,0,2,0,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,445,160,112.0,27.0,0.0,0,2,0,3,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,445,160,112.0,27.0,0.0,0,0,0,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,445,160,112.0,27.0,0.0,0,0,0,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1740,739,61.0,8.0,0.0,1,2,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,593,44,5.0,1.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,593,44,5.0,1.0,1.0,2,3,3,0,1,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,593,44,5.0,1.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,196,2,2.0,0.0,0.0,0,0,0,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,196,2,2.0,0.0,0.0,0,0,0,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,196,2,2.0,0.0,0.0,1,0,1,0,0,-1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,196,2,2.0,0.0,0.0,0,0,0,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,196,2,2.0,0.0,0.0,0,0,0,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,196,2,2.0,0.0,0.0,0,0,0,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,196,2,2.0,0.0,0.0,0,2,2,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,196,2,2.0,0.0,0.0,0,0,0,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1590,740,126.0,13.0,8.0,0,2,1,1,0,-1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,948,279,151.0,14.0,9.0,0,2,2,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,1503,45,32.0,6.0,6.0,1,0,0,3,0,2.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1365,26,12.0,1.0,1.0,0,3,3,0,0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1501,33,13.0,7.0,5.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1267,269,16.0,8.0,0.0,0,0,0,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1279,572,125.0,20.0,11.0,1,0,0,3,1,-1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,205,90,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,205,90,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,205,90,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,205,90,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,205,90,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,205,90,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,205,90,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1268,428,41.0,9.0,5.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1094,13,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1094,13,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1269,263,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1092,195,17.0,1.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1092,195,17.0,1.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1270,172,56.0,1.0,1.0,0,3,3,1,0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,108,13,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
